00:05:35, 20, 101207, 39, 9
00:15:36, 20, 101193, 39, 8
00:25:39, 20, 101173, 39, 8
00:35:40, 20, 101181, 39, 8
00:45:40, 20, 101186, 39, 6
00:55:41, 20, 101174, 39, 9
01:05:42, 20, 101166, 39, 25
01:15:43, 20, 101163, 39, 29
01:25:43, 19, 101162, 39, 29
01:35:44, 19, 101156, 39, 28
01:45:45, 20, 101154, 39, 28
01:55:46, 20, 101162, 39, 28
02:05:48, 20, 101143, 39, 28
02:15:49, 20, 101165, 39, 28
02:25:50, 20, 101154, 39, 28
02:35:50, 20, 101138, 39, 8
02:45:52, 20, 101156, 39, 8
02:55:53, 20, 101124, 39, 9
03:05:54, 20, 101114, 39, 9
03:15:55, 20, 101118, 39, 9
03:25:57, 20, 101125, 39, 5
03:35:57, 20, 101101, 39, 9
03:45:58, 20, 101092, 39, 9
03:55:59, 20, 101106, 39, 10
04:06:00, 20, 101091, 39, 11
04:16:02, 20, 101109, 39, 16
04:26:03, 20, 101111, 39, 30
04:36:04, 20, 101110, 39, 59
04:46:05, 20, 101102, 39, 116
04:56:06, 20, 101116, 39, 319
05:06:07, 20, 101113, 39, 995
05:16:08, 19, 101122, 39, 997
05:26:09, 19, 101111, 39, 1900
05:36:10, 19, 101112, 39, 1925
05:46:10, 19, 101095, 39, 2239
05:56:11, 19, 101100, 39, 2663
06:06:12, 19, 101085, 39, 3243
06:16:13, 20, 101092, 39, 3529
06:26:15, 20, 101093, 39, 3543
06:36:18, 20, 101104, 39, 3539
06:46:19, 20, 101109, 39, 3414
06:56:20, 20, 101112, 39, 3322
07:06:20, 20, 101112, 39, 3461
07:16:21, 20, 101109, 39, 3352
07:26:22, 20, 101102, 39, 3687
07:36:23, 20, 101118, 39, 3826
07:46:24, 20, 101145, 39, 3859
07:56:24, 20, 101145, 39, 3756
08:06:25, 20, 101154, 38, 3904
08:16:26, 21, 101141, 38, 3978
08:26:27, 21, 101147, 38, 3964
08:36:27, 23, 101156, 37, 3950
20:08:15, 24, 101248, 36, 3439
20:18:15, 23, 101222, 36, 3124
20:28:16, 22, 101230, 37, 3083
20:38:18, 22, 101231, 37, 3133
20:48:19, 22, 101221, 37, 3077
20:58:20, 22, 101241, 37, 2927
21:08:22, 22, 101238, 37, 2276
21:18:22, 22, 101245, 37, 1753
21:28:23, 22, 101249, 37, 1959
21:38:24, 22, 101250, 37, 1746
21:48:25, 22, 101265, 37, 1256
21:58:25, 22, 101278, 37, 893
22:08:26, 22, 101276, 37, 515
22:18:28, 22, 101270, 37, 254
22:28:29, 22, 101275, 37, 171
22:38:29, 22, 101272, 37, 108
22:48:31, 22, 101286, 37, 87
22:58:32, 22, 101260, 37, 80
23:08:32, 22, 101274, 37, 80
